model,raw_feature,importance_mean,importance_std
gradient_boosted_trees,ventilated_apache,0.0058634113878057725,0.0009034980519956326
gradient_boosted_trees,apache_3j_bodysystem,0.005300621381842174,0.0004943997047528459
gradient_boosted_trees,elective_surgery,0.0032424463534043158,0.0009544799128980985
gradient_boosted_trees,d1_bun_max,0.003192210568514875,0.001990033419231485
gradient_boosted_trees,d1_spo2_min,0.003181516812325591,0.00041407218733069406
gradient_boosted_trees,d1_heartrate_max,0.0030293173056309963,5.6453084999408265e-05
gradient_boosted_trees,gcs_motor_apache,0.0029765946006975463,0.00014001359847881645
gradient_boosted_trees,d1_resprate_min,0.002508556248411342,0.0003553808742915998
gradient_boosted_trees,pre_icu_los_days,0.002385702398236489,0.0002947000252173093
gradient_boosted_trees,d1_sysbp_min,0.0023496420575979116,0.001475738354126399
gradient_boosted_trees,solid_tumor_with_metastasis,0.0021432276939435946,0.00012882245828060856
gradient_boosted_trees,d1_platelets_min,0.0019358185622716517,3.8298568677985756e-05
gradient_boosted_trees,d1_resprate_max,0.0017945615037708307,0.0004879337126383887
gradient_boosted_trees,apache_3j_diagnosis,0.0015747177718787309,0.00013329891435992502
gradient_boosted_trees,d1_lactate_min,0.001463055061901808,0.0005951199665360507
gradient_boosted_trees,d1_albumin_min,0.0014031202888407646,0.0003939281349740198
gradient_boosted_trees,d1_heartrate_min,0.0012827533587098094,0.0001447387465624561
gradient_boosted_trees,apache_2_diagnosis,0.001173328876772628,9.947680176092266e-06
gradient_boosted_trees,h1_heartrate_min,0.0009485113047923432,0.0001681157949762202
gradient_boosted_trees,h1_resprate_min,0.0008577387231853972,4.053679671767174e-05
gradient_boosted_trees,d1_temp_max,0.0008550031111369538,1.0445064184905206e-05
gradient_boosted_trees,d1_temp_min,0.0008259061466218687,0.0002947000252173093
gradient_boosted_trees,d1_sodium_max,0.0007950683380757995,1.66623642950392e-05
gradient_boosted_trees,gcs_verbal_apache,0.0007701991376354855,0.00011414963002093215
gradient_boosted_trees,bmi,0.0007316518769531211,0.00014672828259765236
gradient_boosted_trees,d1_bun_min,0.0006816647840681145,0.0009303567884710318
gradient_boosted_trees,d1_sysbp_noninvasive_max,0.0005570700898623326,7.162329726811967e-05
gradient_boosted_trees,d1_hco3_min,0.0004419256918237746,2.6610044471131467e-05
gradient_boosted_trees,urineoutput_apache,0.0004046218911633592,9.201604162900612e-06
gradient_boosted_trees,d1_hco3_max,0.0003847265308111192,2.6610044471131467e-05
gradient_boosted_trees,d1_pao2fio2ratio_min,0.00036756678250726704,7.36128333032049e-05
gradient_boosted_trees,d1_wbc_max,0.0003511531102167176,0.0001895033073550101
gradient_boosted_trees,d1_arterial_po2_max,0.000341951506053928,0.00010121764579190673
gradient_boosted_trees,d1_wbc_min,0.00031310323354322156,0.00018676769530662218
gradient_boosted_trees,d1_arterial_pco2_min,0.0003009173253273878,0.00012384861819253468
gradient_boosted_trees,weight,0.00025640145653921254,3.5065572620840424e-05
gradient_boosted_trees,hospital_id,0.00019472583944729616,1.517021226854487e-05
gradient_boosted_trees,d1_inr_max,0.00019447714744302846,0.0003218074536972537
gradient_boosted_trees,creatinine_apache,0.00018129647120956882,2.3128356409496398e-05
gradient_boosted_trees,resprate_apache,0.00016264457087938888,9.997418576984662e-05
gradient_boosted_trees,h1_temp_max,0.00015344296671648827,3.307603658553315e-05
gradient_boosted_trees,d1_sysbp_noninvasive_min,0.00015145343068134753,4.948970887630466e-05
gradient_boosted_trees,d1_glucose_min,0.00014498743856689034,7.137460526357442e-05
gradient_boosted_trees,albumin_apache,0.00011539309004288123,3.431949660764877e-05
gradient_boosted_trees,wbc_apache,0.00010992186594604991,2.0890128369921435e-05
gradient_boosted_trees,apache_2_bodysystem,9.325950165106622e-05,7.833798138690007e-05
gradient_boosted_trees,d1_sysbp_max,9.002650559369885e-05,2.238228039613821e-05
gradient_boosted_trees,icu_admit_source,8.952912158494142e-05,0.0006286933871303968
gradient_boosted_trees,h1_hemaglobin_max,8.6793509536498e-05,3.2329960572563543e-06
gradient_boosted_trees,d1_mbp_invasive_min,7.460760132083077e-05,3.332472858996738e-05
gradient_boosted_trees,gcs_eyes_apache,7.286675728995773e-05,0.0007144921286493244
gradient_boosted_trees,hematocrit_apache,6.490861314911722e-05,3.6557724647279244e-05
gradient_boosted_trees,h1_mbp_invasive_max,5.620439299491853e-05,3.133519255482664e-05
gradient_boosted_trees,h1_sodium_min,5.520962497740367e-05,0.0
gradient_boosted_trees,d1_mbp_noninvasive_max,5.4960932972969445e-05,1.41754442509745e-05
gradient_boosted_trees,hospital_admit_source,4.973840088051684e-05,7.4607601321385886e-06
gradient_boosted_trees,icu_id,4.1780256739565313e-05,4.426717678379655e-05
gradient_boosted_trees,h1_potassium_max,3.50655726207294e-05,2.735612048387903e-06
gradient_boosted_trees,glucose_apache,3.506557262067389e-05,2.4869200443422557e-07
gradient_boosted_trees,d1_pao2fio2ratio_max,3.431949660759326e-05,2.1884896387436292e-05
gradient_boosted_trees,d1_hemaglobin_min,3.332472859002289e-05,4.973840088057235e-05
gradient_boosted_trees,paco2_apache,2.98430405282768e-05,7.460760132083077e-06
gradient_boosted_trees,temp_apache,2.9594348523898084e-05,1.2185908215833763e-05
gradient_boosted_trees,h1_arterial_ph_max,2.8599580506161182e-05,1.2434600219490832e-06
gradient_boosted_trees,heart_rate_apache,2.7604812488646324e-05,3.3573420594401604e-05
gradient_boosted_trees,d1_arterial_po2_min,2.636135246669724e-05,6.96337612338116e-06
gradient_boosted_trees,map_apache,2.4869200440313932e-05,5.222532092463705e-05
gradient_boosted_trees,h1_mbp_max,2.3625740418253827e-05,6.714684118835912e-06
gradient_boosted_trees,d1_diasbp_invasive_min,2.1884896387436292e-05,3.9293336695611636e-05
gradient_boosted_trees,d1_hematocrit_max,2.113882037430015e-05,1.2185908215778252e-05
gradient_boosted_trees,d1_calcium_max,1.9397976343427104e-05,1.1937216211288515e-05
gradient_boosted_trees,pao2_apache,1.939797634331608e-05,6.9633761232701374e-06
gradient_boosted_trees,d1_arterial_ph_max,1.715974830379663e-05,2.0641436365431698e-05
gradient_boosted_trees,h1_heartrate_max,1.6911056299362404e-05,4.973840089239623e-07
gradient_boosted_trees,d1_diasbp_min,1.6413672290604975e-05,0.00010096895378758353
gradient_boosted_trees,d1_arterial_pco2_max,1.417544425091899e-05,7.460760132471655e-07
gradient_boosted_trees,h1_sysbp_min,1.1937216211344026e-05,1.4424136255353215e-05
gradient_boosted_trees,d1_spo2_max,1.16885242069098e-05,1.6662364294928178e-05
gradient_boosted_trees,apache_post_operative,6.465992114401686e-06,2.835088850183798e-05
gradient_boosted_trees,d1_glucose_max,6.217300109967461e-06,1.218590821572274e-05
gradient_boosted_trees,d1_creatinine_min,3.4816880615240464e-06,7.4607601321385886e-06
gradient_boosted_trees,ph_apache,1.9895360351962488e-06,4.9738400881294e-07
gradient_boosted_trees,d1_sodium_min,4.973840087574288e-07,1.98953603525176e-06
gradient_boosted_trees,h1_arterial_po2_max,4.973840087574288e-07,4.973840087574288e-07
gradient_boosted_trees,cirrhosis,0.0,0.0
gradient_boosted_trees,h1_arterial_pco2_min,0.0,0.0
gradient_boosted_trees,h1_platelets_min,0.0,0.0
gradient_boosted_trees,h1_platelets_max,0.0,0.0
gradient_boosted_trees,h1_inr_min,0.0,0.0
gradient_boosted_trees,h1_inr_max,0.0,0.0
gradient_boosted_trees,sodium_apache,0.0,0.0
gradient_boosted_trees,d1_diasbp_invasive_max,0.0,0.0
gradient_boosted_trees,intubated_apache,0.0,0.0
gradient_boosted_trees,paco2_for_ph_apache,0.0,0.0
gradient_boosted_trees,gcs_unable_apache,0.0,0.0
gradient_boosted_trees,gender,0.0,0.0
gradient_boosted_trees,arf_apache,0.0,0.0
gradient_boosted_trees,readmission_status,0.0,0.0
gradient_boosted_trees,d1_mbp_invasive_max,0.0,0.0
gradient_boosted_trees,d1_diasbp_noninvasive_max,0.0,0.0
gradient_boosted_trees,ethnicity,0.0,0.0
gradient_boosted_trees,icu_stay_type,0.0,0.0
gradient_boosted_trees,height,0.0,0.0
gradient_boosted_trees,h1_resprate_max,0.0,0.0
gradient_boosted_trees,h1_spo2_min,0.0,0.0
gradient_boosted_trees,h1_sysbp_invasive_min,0.0,0.0
gradient_boosted_trees,h1_mbp_noninvasive_max,0.0,0.0
gradient_boosted_trees,h1_mbp_noninvasive_min,0.0,0.0
gradient_boosted_trees,h1_diasbp_invasive_min,0.0,0.0
gradient_boosted_trees,h1_diasbp_invasive_max,0.0,0.0
gradient_boosted_trees,h1_diasbp_min,0.0,0.0
gradient_boosted_trees,d1_mbp_max,0.0,0.0
gradient_boosted_trees,h1_mbp_invasive_min,0.0,0.0
gradient_boosted_trees,h1_diasbp_max,0.0,0.0
gradient_boosted_trees,h1_diasbp_noninvasive_min,0.0,0.0
gradient_boosted_trees,h1_diasbp_noninvasive_max,0.0,0.0
gradient_boosted_trees,leukemia,0.0,0.0
gradient_boosted_trees,aids,0.0,0.0
gradient_boosted_trees,h1_arterial_pco2_max,0.0,0.0
gradient_boosted_trees,h1_wbc_max,0.0,0.0
gradient_boosted_trees,h1_sodium_max,0.0,0.0
gradient_boosted_trees,h1_pao2fio2ratio_max,0.0,0.0
gradient_boosted_trees,h1_lactate_min,0.0,0.0
gradient_boosted_trees,h1_lactate_max,0.0,0.0
gradient_boosted_trees,h1_hemaglobin_min,0.0,0.0
gradient_boosted_trees,h1_sysbp_noninvasive_min,0.0,0.0
gradient_boosted_trees,d1_albumin_max,0.0,0.0
gradient_boosted_trees,h1_sysbp_noninvasive_max,0.0,0.0
gradient_boosted_trees,h1_temp_min,0.0,0.0
gradient_boosted_trees,d1_hematocrit_min,0.0,0.0
gradient_boosted_trees,h1_sysbp_max,0.0,0.0
gradient_boosted_trees,d1_hemaglobin_max,0.0,0.0
gradient_boosted_trees,h1_spo2_max,0.0,0.0
gradient_boosted_trees,d1_sysbp_invasive_min,0.0,0.0
gradient_boosted_trees,d1_mbp_noninvasive_min,0.0,0.0
gradient_boosted_trees,d1_sysbp_invasive_max,0.0,0.0
gradient_boosted_trees,h1_hematocrit_max,0.0,0.0
gradient_boosted_trees,h1_hematocrit_min,0.0,0.0
gradient_boosted_trees,h1_albumin_min,0.0,0.0
gradient_boosted_trees,d1_platelets_max,0.0,0.0
gradient_boosted_trees,h1_bun_max,0.0,0.0
gradient_boosted_trees,h1_bun_min,0.0,0.0
gradient_boosted_trees,h1_bilirubin_max,0.0,0.0
gradient_boosted_trees,h1_bilirubin_min,0.0,0.0
gradient_boosted_trees,h1_calcium_max,0.0,0.0
gradient_boosted_trees,h1_calcium_min,0.0,0.0
gradient_boosted_trees,h1_creatinine_max,0.0,0.0
gradient_boosted_trees,h1_albumin_max,0.0,0.0
gradient_boosted_trees,lymphoma,0.0,0.0
gradient_boosted_trees,immunosuppression,0.0,0.0
gradient_boosted_trees,h1_pao2fio2ratio_min,0.0,0.0
gradient_boosted_trees,diabetes_mellitus,0.0,0.0
gradient_boosted_trees,h1_creatinine_min,0.0,0.0
gradient_boosted_trees,h1_glucose_max,0.0,0.0
gradient_boosted_trees,h1_arterial_ph_min,0.0,0.0
gradient_boosted_trees,h1_arterial_po2_min,0.0,0.0
gradient_boosted_trees,hepatic_failure,0.0,0.0
gradient_boosted_trees,h1_hco3_min,0.0,0.0
gradient_boosted_trees,h1_hco3_max,0.0,0.0
gradient_boosted_trees,h1_glucose_min,0.0,0.0
gradient_boosted_trees,h1_potassium_min,0.0,0.0
gradient_boosted_trees,h1_wbc_min,0.0,0.0
gradient_boosted_trees,d1_lactate_max,-4.9738400881294e-06,0.00016712102695881637
gradient_boosted_trees,icu_type,-5.47122409694234e-06,6.515730515360696e-05
gradient_boosted_trees,d1_calcium_min,-7.709452136517303e-06,6.714684118891423e-06
gradient_boosted_trees,d1_potassium_min,-7.958144140896017e-06,3.4816880616350687e-06
gradient_boosted_trees,bilirubin_apache,-1.1439832202586597e-05,2.287966440500666e-05
gradient_boosted_trees,d1_diasbp_noninvasive_min,-1.2185908215778252e-05,6.714684118891423e-06
gradient_boosted_trees,h1_sysbp_invasive_max,-1.3429368237782846e-05,7.460760132027566e-06
gradient_boosted_trees,d1_diasbp_max,-1.4424136255408726e-05,0.0
gradient_boosted_trees,d1_potassium_max,-1.616498028622626e-05,3.4568188612027484e-05
gradient_boosted_trees,h1_mbp_min,-2.3377048414041646e-05,7.4607601321385886e-06
gradient_boosted_trees,d1_bilirubin_max,-2.934565651957488e-05,1.6413672290549464e-05
gradient_boosted_trees,bun_apache,-3.43194966078153e-05,2.9843040528443332e-05
gradient_boosted_trees,d1_inr_min,-4.028810471329303e-05,5.968608105660911e-05
gradient_boosted_trees,fio2_apache,-7.883536539582403e-05,2.6112660462207504e-05
gradient_boosted_trees,d1_mbp_min,-8.604743352347288e-05,4.924101687175941e-05
gradient_boosted_trees,d1_creatinine_max,-0.0001432465945360728,4.7251480836563164e-05
gradient_boosted_trees,d1_arterial_ph_min,-0.0001614011108574953,8.132228543966669e-05
gradient_boosted_trees,d1_bilirubin_min,-0.0005100673010303702,0.00037030239455576597
